issue,polviews,verb_ab,id,quest,answer,arg,counter_arg,exposure,belief_before,belief_now
colrac,conservative,low,395,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,5,1,0,30,70
colrac,conservative,low,548,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,1|3|8,5,0,50,20
colrac,conservative,low,44,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,3|0,3,1,60,25
colrac,conservative,low,555,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,1,5,0,40,15
colrac,conservative,low,556,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,1|5|8,1|5|0|4,0,90,50
colrac,conservative,low,397,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,5|1,4|2,0,80,30
colrac,conservative,low,162,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,1|5,8,0,50,50
colrac,conservative,low,147,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,3,3,1,40,60
colrac,conservative,low,106,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,1,4|1|5,0,25,40
colrac,conservative,low,932,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,4|1|0,1|0,0,85,15
colrac,conservative,low,628,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,5,5,0,5,5
colrac,conservative,low,874,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,2|4|7|5,4|1|5,0,27,73
colrac,conservative,low,675,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,0,4,2,0,70,60
colrac,conservative,low,377,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,1|5,0,0,55,35
colrac,conservative,low,137,Consider a person who believes that Blacks are genetically inferior. Should such a person be allowed to teach in a college or university?,1,5,4,0,80,60
fefam,conservative,low,397,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,3,5|0,0,65,25
fefam,conservative,low,106,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,5,3,0,60,10
fefam,conservative,low,137,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,1,3,0,50,5
fefam,conservative,low,43,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,0,0,1,60,45
fefam,conservative,low,914,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,8,5,0,90,10
fefam,conservative,low,162,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,5,8,0,50,50
fefam,conservative,low,694,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,3|4,5,0,75,50
fefam,conservative,low,377,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,5|7|1|0,3,0,30,19
fefam,conservative,low,891,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,5,4,0,60,35
fefam,conservative,low,468,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,4,3,1,70,10
fefam,conservative,low,874,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,0|4|3,0|1|4,0,20,61
fefam,conservative,low,450,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,8,8,0,65,25
fefam,conservative,low,85,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,5|0|1,5,1,55,30
fefam,conservative,low,932,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,3,5|1,0,75,25
fefam,conservative,low,147,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,0,4,0,50,50
fefam,conservative,low,395,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,8,1,0,80,10
fefam,conservative,low,628,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,1,5,0,75,1
fefam,conservative,low,506,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,4|3,5,0,76,42
fefam,conservative,low,692,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,3,1|5,0,93,77
fefam,conservative,low,480,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,1,8,5|1,0,5,60
